adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001193125-16-740265,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20141231,4,USD,293000,
0001193125-16-740265,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20150630,2,USD,372000,
0001193125-16-740265,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20151231,4,USD,979000,
0001193125-16-740265,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20160630,2,USD,688000,
0001193125-16-733893,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20131231,4,USD,143000,
0001193125-16-733893,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20141231,4,USD,293000,
0001193125-16-733893,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20150630,2,USD,372000,
0001193125-16-733893,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20160630,2,USD,688000,
0001193125-16-733893,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20151231,4,USD,979000,
0001564590-16-026749,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,us-gaap/2016,,20160930,0,USD,1020000000,
0001326801-16-000087,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,us-gaap/2016,,20160930,0,USD,7480000000,
0001500435-16-000126,EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,us-gaap/2016,,20150930,3,USD,26.88,
0001500435-16-000126,EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,us-gaap/2016,,20160930,3,USD,9.15,
0001564590-16-026749,EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,us-gaap/2016,,20150930,3,USD,31.07,
0001564590-16-026749,EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,us-gaap/2016,,20160930,3,USD,11.99,
0001104659-16-155179,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2016,,20160930,3,USD,62000,
0001326801-16-000087,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2016,,20150930,3,USD,1155000000,
0001326801-16-000087,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2016,,20160930,3,USD,1420000000,
0001500435-16-000126,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2016,,20150930,3,USD,32550000,
0001500435-16-000126,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2016,,20160930,3,USD,2374000,
0001326801-16-000087,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20150930,3,USD,1155000000,
0001326801-16-000087,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20160930,3,USD,1420000000,
0001500435-16-000126,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20150930,3,USD,32550000,
0001500435-16-000126,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20160930,3,USD,2374000,
0001193125-16-740265,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20160630,2,USD,-12000,
0001193125-16-733893,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2016,,20160630,2,USD,-12000,
0001500435-16-000126,FinancingReceivableSignificantSales,us-gaap/2016,,20150930,1,USD,55136000,
0001500435-16-000126,FinancingReceivableSignificantSales,us-gaap/2016,,20150930,3,USD,140852000,
0001500435-16-000126,FinancingReceivableSignificantSales,us-gaap/2016,,20160930,1,USD,35210000,
0001500435-16-000126,FinancingReceivableSignificantSales,us-gaap/2016,,20160930,3,USD,99514000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160930,0,USD,1209000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160930,0,USD,346000000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160930,0,USD,870000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160930,0,USD,17279000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20151231,0,USD,949000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160630,0,USD,1173000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160930,0,USD,882000000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20151231,0,USD,949000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,us-gaap/2016,,20160630,0,USD,1173000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20151231,0,USD,153000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160630,0,USD,176000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160930,0,USD,533000000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160630,0,USD,176000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20151231,0,USD,153000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160930,0,USD,24467000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160930,0,USD,8569000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160930,0,USD,614000000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,us-gaap/2016,,20160930,0,USD,183000,
0001104659-16-155179,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,2781000,
0001104659-16-155179,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160930,0,USD,3179000,
0001326801-16-000087,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,4463000000,
0001326801-16-000087,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160930,0,USD,4547000000,
0001500435-16-000126,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,32952000,
0001500435-16-000126,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160930,0,USD,48634000,
0001564590-16-026749,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,211804000,
0001564590-16-026749,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160930,0,USD,224850000,
0001193125-16-733893,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,2781000,
0001193125-16-733893,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20141231,0,USD,527000,
0001193125-16-733893,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160630,0,USD,3111000,
0001193125-16-742796,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160630,0,USD,9100000000,
0001193125-16-742796,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160930,0,USD,9148000000,
0001193125-16-740265,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20141231,0,USD,527000,
0001193125-16-740265,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20151231,0,USD,2781000,
0001193125-16-740265,FiniteLivedIntangibleAssetsGross,us-gaap/2016,,20160630,0,USD,3111000,
0001193125-16-740265,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20141231,0,USD,510000,
0001193125-16-740265,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,2292000,
0001193125-16-740265,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160630,0,USD,2341000,
0001193125-16-742796,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160630,0,USD,3733000000,
0001193125-16-742796,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160930,0,USD,3522000000,
0001193125-16-733893,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,2292000,
0001193125-16-733893,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160630,0,USD,2341000,
0001193125-16-733893,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20141231,0,USD,510000,
0001564590-16-026749,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,141015000,
0001564590-16-026749,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160930,0,USD,111983000,
0001500435-16-000126,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,24412000,
0001500435-16-000126,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160930,0,USD,33571000,
0001326801-16-000087,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,3186000000,
0001326801-16-000087,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160930,0,USD,2702000000,
0001104659-16-155179,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20151231,0,USD,2292000,
0001104659-16-155179,FiniteLivedIntangibleAssetsNet,us-gaap/2016,,20160930,0,USD,2265000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160930,0,USD,51000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160930,0,USD,4273000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160930,0,USD,357000000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160630,0,USD,43000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20151231,0,USD,21000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160930,0,USD,403000000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20151231,0,USD,21000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160630,0,USD,43000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,us-gaap/2016,,20160930,0,USD,12080000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160930,0,USD,34135000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20151231,0,USD,527000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160630,0,USD,549000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160930,0,USD,685000000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160630,0,USD,549000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20151231,0,USD,527000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160930,0,USD,681000000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160930,0,USD,9506000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,us-gaap/2016,,20160930,0,USD,557000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,1277000000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160930,0,USD,1845000000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,8540000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160930,0,USD,15063000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,489000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160930,0,USD,914000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,70789000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160930,0,USD,112867000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160630,0,USD,5367000000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160930,0,USD,5626000000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20141231,0,USD,17000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,489000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160630,0,USD,770000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20141231,0,USD,17000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20160630,0,USD,770000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAccumulatedAmortization,us-gaap/2016,,20151231,0,USD,489000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,us-gaap/2016,,20151231,0,USD,553000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,us-gaap/2016,,20151231,0,USD,553000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160930,0,USD,182000000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160930,0,USD,2567000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160930,0,USD,146000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160930,0,USD,9775000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160930,0,USD,563000000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160630,0,USD,288000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,us-gaap/2016,,20160630,0,USD,288000,
0001500435-16-000126,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160930,0,USD,7786000,
0001326801-16-000087,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160930,0,USD,522000000,
0001104659-16-155179,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160930,0,USD,119000,
0001564590-16-026749,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160930,0,USD,14247000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20151231,0,USD,89000,
0001193125-16-740265,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160630,0,USD,112000,
0001193125-16-742796,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160930,0,USD,456000000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20160630,0,USD,112000,
0001193125-16-733893,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,us-gaap/2016,,20151231,0,USD,89000,
0001193125-16-742796,ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,us-gaap/2016,,20160930,0,USD,289000000,
0001564590-16-026820,ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,us-gaap/2016,,20160930,0,USD,40300000,
0001193125-16-742796,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2016,,20150930,1,USD,-36000000,
0001193125-16-742796,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2016,,20160930,1,USD,-52000000,
0001564590-16-026820,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2016,,20150930,3,USD,-35583000,
0001564590-16-026820,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2016,,20160930,3,USD,-10422000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,us-gaap/2016,,20151231,0,USD,6804000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,us-gaap/2016,,20160930,0,USD,724000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,us-gaap/2016,,20151231,0,USD,3005000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,us-gaap/2016,,20160930,0,USD,1824000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,us-gaap/2016,,20151231,0,USD,3799000,
0001564590-16-026749,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,us-gaap/2016,,20160930,0,USD,-1100000,
0001193125-16-742796,GainLossOnDerivativeInstrumentsNetPretax,us-gaap/2016,,20150930,1,USD,-103000000,
0001193125-16-742796,GainLossOnDerivativeInstrumentsNetPretax,us-gaap/2016,,20160930,1,USD,-94000000,
0001564590-16-026749,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,us-gaap/2016,,20150930,1,USD,3700000,
0001564590-16-026749,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,us-gaap/2016,,20150930,3,USD,3700000,
0001564590-16-026749,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,us-gaap/2016,,20160930,1,USD,-200000,
0001564590-16-026749,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,us-gaap/2016,,20160930,3,USD,-4900000,
0001193125-16-742796,GainLossOnInvestments,us-gaap/2016,,20150930,1,USD,2000000,
0001193125-16-742796,GainLossOnInvestments,us-gaap/2016,,20160930,1,USD,405000000,
0001104659-16-155179,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20150930,1,USD,0,
0001104659-16-155179,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20150930,3,USD,0,
0001104659-16-155179,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20160930,1,USD,0,
0001104659-16-155179,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20160930,3,USD,0,
0001193125-16-740265,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-740265,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-740265,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20150630,2,USD,0,
0001193125-16-740265,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-740265,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20160630,2,USD,0,
0001193125-16-733893,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20150630,2,USD,0,
0001193125-16-733893,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-733893,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-733893,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-733893,GainLossOnSaleOfSecuritiesNet,us-gaap/2016,,20160630,2,USD,0,
0001500435-16-000126,GainLossOnSaleOfAccountsReceivable,us-gaap/2016,,20150930,1,USD,482000,
0001500435-16-000126,GainLossOnSaleOfAccountsReceivable,us-gaap/2016,,20150930,3,USD,1219000,
0001500435-16-000126,GainLossOnSaleOfAccountsReceivable,us-gaap/2016,,20160930,1,USD,267000,
0001500435-16-000126,GainLossOnSaleOfAccountsReceivable,us-gaap/2016,,20160930,3,USD,726000,
0001564590-16-026820,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2016,,20150930,3,USD,-8800000,
0001564590-16-026820,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2016,,20160930,3,USD,-12181000,
0001500435-16-000126,Goodwill,us-gaap/2016,,20151231,0,USD,57095000,
0001500435-16-000126,Goodwill,us-gaap/2016,,20160930,0,USD,146459000,
0001326801-16-000087,Goodwill,us-gaap/2016,,20151231,0,USD,18026000000,
0001326801-16-000087,Goodwill,us-gaap/2016,,20160930,0,USD,18085000000,
0001104659-16-155179,Goodwill,us-gaap/2016,,20151231,0,USD,3165000,
0001104659-16-155179,Goodwill,us-gaap/2016,,20160930,0,USD,3165000,
0001564590-16-026749,Goodwill,us-gaap/2016,,20151231,0,USD,1122728000,
0001564590-16-026749,Goodwill,us-gaap/2016,,20160930,0,USD,1184401000,
0001193125-16-742796,Goodwill,us-gaap/2016,,20160630,0,USD,17872000000,
0001193125-16-742796,Goodwill,us-gaap/2016,,20160930,0,USD,17907000000,
0001193125-16-740265,Goodwill,us-gaap/2016,,20151231,0,USD,3165000,
0001193125-16-740265,Goodwill,us-gaap/2016,,20160630,0,USD,3165000,
0001193125-16-733893,Goodwill,us-gaap/2016,,20160630,0,USD,3165000,
0001193125-16-733893,Goodwill,us-gaap/2016,,20151231,0,USD,3165000,
